seq:	Ia	Ib	Ic	In	Va	Vb	Vc	Vn
3273	-58.2994	-235.522	293.821	0	-58.2994	-235.522	293.821	0	
3274	-38.9946	-247.822	286.816	0	-38.9946	-247.822	286.816	0	
3275	-19.5358	-259.144	278.68	0	-19.5358	-259.144	278.68	0	
3276	-3.86291e-009	-269.444	269.444	0	-3.86291e-009	-269.444	269.444	0	
3277	19.5358	-278.68	259.144	0	19.5358	-278.68	259.144	0	
3278	38.9946	-286.816	247.822	0	38.9946	-286.816	247.822	0	
3279	58.2994	-293.821	235.522	0	58.2994	-293.821	235.522	0	
3280	77.3741	-299.666	222.292	0	77.3741	-299.666	222.292	0	
3281	96.1435	-304.328	208.185	0	96.1435	-304.328	208.185	0	
3282	114.533	-307.789	193.256	0	114.533	-307.789	193.256	0	
3283	132.471	-310.036	177.564	0	132.471	-310.036	177.564	0	
3284	149.887	-311.059	161.172	0	149.887	-311.059	161.172	0	
3285	166.71	-310.854	144.144	0	166.71	-310.854	144.144	0	
3286	182.876	-309.423	126.547	0	182.876	-309.423	126.547	0	
3287	198.32	-306.77	108.45	0	198.32	-306.77	108.45	0	
3288	212.981	-302.907	89.9256	0	212.981	-302.907	89.9256	0	
3289	226.802	-297.848	71.0461	0	226.802	-297.848	71.0461	0	
3290	239.727	-291.614	51.8863	0	239.727	-291.614	51.8863	0	
3291	251.707	-284.229	32.5216	0	251.707	-284.229	32.5216	0	
3292	262.693	-275.722	13.0286	0	262.693	-275.722	13.0286	0	
3293	272.643	-266.127	-6.51575	0	272.643	-266.127	-6.51575	0	
3294	281.516	-255.482	-26.0344	0	281.516	-255.482	-26.0344	0	
3295	289.279	-243.828	-45.4504	0	289.279	-243.828	-45.4504	0	
3296	295.899	-231.212	-64.6869	0	295.899	-231.212	-64.6869	0	
3297	301.352	-217.684	-83.6682	0	301.352	-217.684	-83.6682	0	
3298	305.616	-203.297	-102.319	0	305.616	-203.297	-102.319	0	
3299	308.674	-188.107	-120.567	0	308.674	-188.107	-120.567	0	
3300	310.513	-172.175	-138.338	0	310.513	-172.175	-138.338	0	
3301	311.127	-155.563	-155.563	0	311.127	-155.563	-155.563	0	
3302	310.513	-138.338	-172.175	0	310.513	-138.338	-172.175	0	
3303	308.674	-120.567	-188.107	0	308.674	-120.567	-188.107	0	
3304	305.616	-102.319	-203.297	0	305.616	-102.319	-203.297	0	
3305	301.352	-83.6682	-217.684	0	301.352	-83.6682	-217.684	0	
3306	295.899	-64.6869	-231.212	0	295.899	-64.6869	-231.212	0	
3307	289.279	-45.4504	-243.828	0	289.279	-45.4504	-243.828	0	
3308	281.516	-26.0344	-255.482	0	281.516	-26.0344	-255.482	0	
3309	272.643	-6.51575	-266.127	0	272.643	-6.51575	-266.127	0	
3310	262.693	13.0286	-275.722	0	262.693	13.0286	-275.722	0	
3311	251.707	32.5216	-284.229	0	251.707	32.5216	-284.229	0	
3312	239.727	51.8863	-291.614	0	239.727	51.8863	-291.614	0	
3313	226.802	71.0461	-297.848	0	226.802	71.0461	-297.848	0	
3314	212.981	89.9256	-302.907	0	212.981	89.9256	-302.907	0	
3315	198.32	108.45	-306.77	0	198.32	108.45	-306.77	0	
3316	182.876	126.547	-309.423	0	182.876	126.547	-309.423	0	
3317	166.71	144.144	-310.854	0	166.71	144.144	-310.854	0	
3318	149.887	161.172	-311.059	0	149.887	161.172	-311.059	0	
3319	132.471	177.564	-310.036	0	132.471	177.564	-310.036	0	
3320	114.533	193.256	-307.789	0	114.533	193.256	-307.789	0	
3321	96.1435	208.185	-304.328	0	96.1435	208.185	-304.328	0	
3322	77.3741	222.292	-299.666	0	77.3741	222.292	-299.666	0	
3323	58.2994	235.522	-293.821	0	58.2994	235.522	-293.821	0	
3324	38.9946	247.822	-286.816	0	38.9946	247.822	-286.816	0	
3325	19.5358	259.144	-278.68	0	19.5358	259.144	-278.68	0	
3326	3.96354e-009	269.444	-269.444	0	3.96354e-009	269.444	-269.444	0	
3327	-19.5358	278.68	-259.144	0	-19.5358	278.68	-259.144	0	
3328	-38.9946	286.816	-247.822	0	-38.9946	286.816	-247.822	0	
3329	-58.2994	293.821	-235.522	0	-58.2994	293.821	-235.522	0	
3330	-77.3741	299.666	-222.292	0	-77.3741	299.666	-222.292	0	
3331	-96.1435	304.328	-208.185	0	-96.1435	304.328	-208.185	0	
3332	-114.533	307.789	-193.256	0	-114.533	307.789	-193.256	0	
3333	-132.471	310.036	-177.564	0	-132.471	310.036	-177.564	0	
3334	-149.887	311.059	-161.172	0	-149.887	311.059	-161.172	0	
3335	-166.71	310.854	-144.144	0	-166.71	310.854	-144.144	0	
3336	-182.876	309.423	-126.547	0	-182.876	309.423	-126.547	0	
3337	-198.32	306.77	-108.45	0	-198.32	306.77	-108.45	0	
3338	-212.981	302.907	-89.9256	0	-212.981	302.907	-89.9256	0	
3339	-226.802	297.848	-71.0461	0	-226.802	297.848	-71.0461	0	
3340	-239.727	291.614	-51.8863	0	-239.727	291.614	-51.8863	0	
3341	-251.707	284.229	-32.5216	0	-251.707	284.229	-32.5216	0	
3342	-262.693	275.722	-13.0286	0	-262.693	275.722	-13.0286	0	
3343	-272.643	266.127	6.51575	0	-272.643	266.127	6.51575	0	
3344	-281.516	255.482	26.0344	0	-281.516	255.482	26.0344	0	
3345	-289.279	243.828	45.4504	0	-289.279	243.828	45.4504	0	
3346	-295.899	231.212	64.6869	0	-295.899	231.212	64.6869	0	
3347	-301.352	217.684	83.6682	0	-301.352	217.684	83.6682	0	
3348	-305.616	203.297	102.319	0	-305.616	203.297	102.319	0	
3349	-308.674	188.107	120.567	0	-308.674	188.107	120.567	0	
3350	-310.513	172.175	138.338	0	-310.513	172.175	138.338	0	
3351	-311.127	155.563	155.563	0	-311.127	155.563	155.563	0	
3352	-310.513	138.338	172.175	0	-310.513	138.338	172.175	0	
3353	-308.674	120.567	188.107	0	-308.674	120.567	188.107	0	
3354	-305.616	102.319	203.297	0	-305.616	102.319	203.297	0	
3355	-301.352	83.6682	217.684	0	-301.352	83.6682	217.684	0	
3356	-295.899	64.6869	231.212	0	-295.899	64.6869	231.212	0	
3357	-289.279	45.4504	243.828	0	-289.279	45.4504	243.828	0	
3358	-281.516	26.0344	255.482	0	-281.516	26.0344	255.482	0	
3359	-272.643	6.51575	266.127	0	-272.643	6.51575	266.127	0	
3360	-262.693	-13.0286	275.722	0	-262.693	-13.0286	275.722	0	
3361	-251.707	-32.5216	284.229	0	-251.707	-32.5216	284.229	0	
3362	-239.727	-51.8863	291.614	0	-239.727	-51.8863	291.614	0	
3363	-226.802	-71.0461	297.848	0	-226.802	-71.0461	297.848	0	
3364	-212.981	-89.9256	302.907	0	-212.981	-89.9256	302.907	0	
3365	-198.32	-108.45	306.77	0	-198.32	-108.45	306.77	0	
3366	-182.876	-126.547	309.423	0	-182.876	-126.547	309.423	0	
3367	-166.71	-144.144	310.854	0	-166.71	-144.144	310.854	0	
3368	-149.887	-161.172	311.059	0	-149.887	-161.172	311.059	0	
3369	-132.471	-177.564	310.036	0	-132.471	-177.564	310.036	0	
3370	-114.533	-193.256	307.789	0	-114.533	-193.256	307.789	0	
3371	-96.1435	-208.185	304.328	0	-96.1435	-208.185	304.328	0	
3372	-77.3741	-222.292	299.666	0	-77.3741	-222.292	299.666	0	
3373	-58.2994	-235.522	293.821	0	-58.2994	-235.522	293.821	0	
3374	-38.9946	-247.822	286.816	0	-38.9946	-247.822	286.816	0	
3375	-19.5358	-259.144	278.68	0	-19.5358	-259.144	278.68	0	
3376	-4.07301e-009	-269.444	269.444	0	-4.07301e-009	-269.444	269.444	0	
3377	19.5358	-278.68	259.144	0	19.5358	-278.68	259.144	0	
3378	38.9946	-286.816	247.822	0	38.9946	-286.816	247.822	0	
3379	58.2994	-293.821	235.522	0	58.2994	-293.821	235.522	0	
3380	77.3741	-299.666	222.292	0	77.3741	-299.666	222.292	0	
3381	96.1435	-304.328	208.185	0	96.1435	-304.328	208.185	0	
3382	114.533	-307.789	193.256	0	114.533	-307.789	193.256	0	
3383	132.471	-310.036	177.564	0	132.471	-310.036	177.564	0	
3384	149.887	-311.059	161.172	0	149.887	-311.059	161.172	0	
3385	166.71	-310.854	144.144	0	166.71	-310.854	144.144	0	
3386	182.876	-309.423	126.547	0	182.876	-309.423	126.547	0	
3387	198.32	-306.77	108.45	0	198.32	-306.77	108.45	0	
3388	212.981	-302.907	89.9256	0	212.981	-302.907	89.9256	0	
3389	226.802	-297.848	71.0461	0	226.802	-297.848	71.0461	0	
3390	239.727	-291.614	51.8863	0	239.727	-291.614	51.8863	0	
3391	251.707	-284.229	32.5216	0	251.707	-284.229	32.5216	0	
3392	262.693	-275.722	13.0286	0	262.693	-275.722	13.0286	0	
3393	272.643	-266.127	-6.51575	0	272.643	-266.127	-6.51575	0	
3394	281.516	-255.482	-26.0344	0	281.516	-255.482	-26.0344	0	
3395	289.279	-243.828	-45.4504	0	289.279	-243.828	-45.4504	0	
3396	295.899	-231.212	-64.6869	0	295.899	-231.212	-64.6869	0	
3397	301.352	-217.684	-83.6682	0	301.352	-217.684	-83.6682	0	
3398	305.616	-203.297	-102.319	0	305.616	-203.297	-102.319	0	
3399	308.674	-188.107	-120.567	0	308.674	-188.107	-120.567	0	
3400	310.513	-172.175	-138.338	0	310.513	-172.175	-138.338	0	
3401	311.127	-155.563	-155.563	0	311.127	-155.563	-155.563	0	
3402	310.513	-138.338	-172.175	0	310.513	-138.338	-172.175	0	
3403	308.674	-120.567	-188.107	0	308.674	-120.567	-188.107	0	
3404	305.616	-102.319	-203.297	0	305.616	-102.319	-203.297	0	
3405	301.352	-83.6682	-217.684	0	301.352	-83.6682	-217.684	0	
3406	295.899	-64.6869	-231.212	0	295.899	-64.6869	-231.212	0	
3407	289.279	-45.4504	-243.828	0	289.279	-45.4504	-243.828	0	
3408	281.516	-26.0344	-255.482	0	281.516	-26.0344	-255.482	0	
3409	272.643	-6.51575	-266.127	0	272.643	-6.51575	-266.127	0	
3410	262.693	13.0286	-275.722	0	262.693	13.0286	-275.722	0	
3411	251.707	32.5216	-284.229	0	251.707	32.5216	-284.229	0	
3412	239.727	51.8863	-291.614	0	239.727	51.8863	-291.614	0	
3413	226.802	71.0461	-297.848	0	226.802	71.0461	-297.848	0	
3414	212.981	89.9256	-302.907	0	212.981	89.9256	-302.907	0	
3415	198.32	108.45	-306.77	0	198.32	108.45	-306.77	0	
3416	182.876	126.547	-309.423	0	182.876	126.547	-309.423	0	
3417	166.71	144.144	-310.854	0	166.71	144.144	-310.854	0	
3418	149.887	161.172	-311.059	0	149.887	161.172	-311.059	0	
3419	132.471	177.564	-310.036	0	132.471	177.564	-310.036	0	
3420	114.533	193.256	-307.789	0	114.533	193.256	-307.789	0	
3421	96.1435	208.185	-304.328	0	96.1435	208.185	-304.328	0	
3422	77.3741	222.292	-299.666	0	77.3741	222.292	-299.666	0	
3423	58.2994	235.522	-293.821	0	58.2994	235.522	-293.821	0	
3424	38.9946	247.822	-286.816	0	38.9946	247.822	-286.816	0	
3425	19.5358	259.144	-278.68	0	19.5358	259.144	-278.68	0	
3426	4.18247e-009	269.444	-269.444	0	4.18247e-009	269.444	-269.444	0	
3427	-19.5358	278.68	-259.144	0	-19.5358	278.68	-259.144	0	
3428	-38.9946	286.816	-247.822	0	-38.9946	286.816	-247.822	0	
3429	-58.2994	293.821	-235.522	0	-58.2994	293.821	-235.522	0	
3430	-77.3741	299.666	-222.292	0	-77.3741	299.666	-222.292	0	
3431	-96.1435	304.328	-208.185	0	-96.1435	304.328	-208.185	0	
3432	-114.533	307.789	-193.256	0	-114.533	307.789	-193.256	0	
3433	-132.471	310.036	-177.564	0	-132.471	310.036	-177.564	0	
3434	-149.887	311.059	-161.172	0	-149.887	311.059	-161.172	0	
3435	-166.71	310.854	-144.144	0	-166.71	310.854	-144.144	0	
3436	-182.876	309.423	-126.547	0	-182.876	309.423	-126.547	0	
3437	-198.32	306.77	-108.45	0	-198.32	306.77	-108.45	0	
3438	-212.981	302.907	-89.9256	0	-212.981	302.907	-89.9256	0	
3439	-226.802	297.848	-71.0461	0	-226.802	297.848	-71.0461	0	
3440	-239.727	291.614	-51.8863	0	-239.727	291.614	-51.8863	0	
3441	-251.707	284.229	-32.5216	0	-251.707	284.229	-32.5216	0	
3442	-262.693	275.722	-13.0286	0	-262.693	275.722	-13.0286	0	
3443	-272.643	266.127	6.51575	0	-272.643	266.127	6.51575	0	
3444	-281.516	255.482	26.0344	0	-281.516	255.482	26.0344	0	
3445	-289.279	243.828	45.4504	0	-289.279	243.828	45.4504	0	
3446	-295.899	231.212	64.6869	0	-295.899	231.212	64.6869	0	
3447	-301.352	217.684	83.6682	0	-301.352	217.684	83.6682	0	
3448	-305.616	203.297	102.319	0	-305.616	203.297	102.319	0	
3449	-308.674	188.107	120.567	0	-308.674	188.107	120.567	0	
3450	-310.513	172.175	138.338	0	-310.513	172.175	138.338	0	
3451	-311.127	155.563	155.563	0	-311.127	155.563	155.563	0	
3452	-310.513	138.338	172.175	0	-310.513	138.338	172.175	0	
3453	-308.674	120.567	188.107	0	-308.674	120.567	188.107	0	
3454	-305.616	102.319	203.297	0	-305.616	102.319	203.297	0	
3455	-301.352	83.6682	217.684	0	-301.352	83.6682	217.684	0	
3456	-295.899	64.6869	231.212	0	-295.899	64.6869	231.212	0	
3457	-289.279	45.4504	243.828	0	-289.279	45.4504	243.828	0	
3458	-281.516	26.0344	255.482	0	-281.516	26.0344	255.482	0	
3459	-272.643	6.51575	266.127	0	-272.643	6.51575	266.127	0	
3460	-262.693	-13.0286	275.722	0	-262.693	-13.0286	275.722	0	
3461	-251.707	-32.5216	284.229	0	-251.707	-32.5216	284.229	0	
3462	-239.727	-51.8863	291.614	0	-239.727	-51.8863	291.614	0	
3463	-226.802	-71.0461	297.848	0	-226.802	-71.0461	297.848	0	
3464	-212.981	-89.9256	302.907	0	-212.981	-89.9256	302.907	0	
3465	-198.32	-108.45	306.77	0	-198.32	-108.45	306.77	0	
3466	-182.876	-126.547	309.423	0	-182.876	-126.547	309.423	0	
3467	-166.71	-144.144	310.854	0	-166.71	-144.144	310.854	0	
3468	-149.887	-161.172	311.059	0	-149.887	-161.172	311.059	0	
3469	-132.471	-177.564	310.036	0	-132.471	-177.564	310.036	0	
3470	-114.533	-193.256	307.789	0	-114.533	-193.256	307.789	0	
3471	-96.1435	-208.185	304.328	0	-96.1435	-208.185	304.328	0	
3472	-77.3741	-222.292	299.666	0	-77.3741	-222.292	299.666	0	
3473	-58.2994	-235.522	293.821	0	-58.2994	-235.522	293.821	0	
3474	-38.9946	-247.822	286.816	0	-38.9946	-247.822	286.816	0	
3475	-19.5358	-259.144	278.68	0	-19.5358	-259.144	278.68	0	
3476	-4.29194e-009	-269.444	269.444	0	-4.29194e-009	-269.444	269.444	0	
3477	19.5358	-278.68	259.144	0	19.5358	-278.68	259.144	0	
3478	38.9946	-286.816	247.822	0	38.9946	-286.816	247.822	0	
3479	58.2994	-293.821	235.522	0	58.2994	-293.821	235.522	0	
3480	77.3741	-299.666	222.292	0	77.3741	-299.666	222.292	0	
3481	96.1435	-304.328	208.185	0	96.1435	-304.328	208.185	0	
3482	114.533	-307.789	193.256	0	114.533	-307.789	193.256	0	
3483	132.471	-310.036	177.564	0	132.471	-310.036	177.564	0	
3484	149.887	-311.059	161.172	0	149.887	-311.059	161.172	0	
3485	166.71	-310.854	144.144	0	166.71	-310.854	144.144	0	
3486	182.876	-309.423	126.547	0	182.876	-309.423	126.547	0	
3487	198.32	-306.77	108.45	0	198.32	-306.77	108.45	0	
3488	212.981	-302.907	89.9256	0	212.981	-302.907	89.9256	0	
3489	226.802	-297.848	71.0461	0	226.802	-297.848	71.0461	0	
3490	239.727	-291.614	51.8863	0	239.727	-291.614	51.8863	0	
3491	251.707	-284.229	32.5216	0	251.707	-284.229	32.5216	0	
3492	262.693	-275.722	13.0286	0	262.693	-275.722	13.0286	0	
3493	272.643	-266.127	-6.51575	0	272.643	-266.127	-6.51575	0	
3494	281.516	-255.482	-26.0344	0	281.516	-255.482	-26.0344	0	
3495	289.279	-243.828	-45.4504	0	289.279	-243.828	-45.4504	0	
3496	295.899	-231.212	-64.6869	0	295.899	-231.212	-64.6869	0	
3497	301.352	-217.684	-83.6682	0	301.352	-217.684	-83.6682	0	
3498	305.616	-203.297	-102.319	0	305.616	-203.297	-102.319	0	
3499	308.674	-188.107	-120.567	0	308.674	-188.107	-120.567	0	
3500	310.513	-172.175	-138.338	0	310.513	-172.175	-138.338	0	
3501	311.127	-155.563	-155.563	0	311.127	-155.563	-155.563	0	
3502	310.513	-138.338	-172.175	0	310.513	-138.338	-172.175	0	
3503	308.674	-120.567	-188.107	0	308.674	-120.567	-188.107	0	
3504	305.616	-102.319	-203.297	0	305.616	-102.319	-203.297	0	
3505	301.352	-83.6682	-217.684	0	301.352	-83.6682	-217.684	0	
3506	295.899	-64.6869	-231.212	0	295.899	-64.6869	-231.212	0	
3507	289.279	-45.4504	-243.828	0	289.279	-45.4504	-243.828	0	
3508	281.516	-26.0344	-255.482	0	281.516	-26.0344	-255.482	0	
3509	272.643	-6.51575	-266.127	0	272.643	-6.51575	-266.127	0	
3510	262.693	13.0286	-275.722	0	262.693	13.0286	-275.722	0	
3511	251.707	32.5216	-284.229	0	251.707	32.5216	-284.229	0	
3512	239.727	51.8863	-291.614	0	239.727	51.8863	-291.614	0	
3513	226.802	71.0461	-297.848	0	226.802	71.0461	-297.848	0	
3514	212.981	89.9256	-302.907	0	212.981	89.9256	-302.907	0	
3515	198.32	108.45	-306.77	0	198.32	108.45	-306.77	0	
3516	182.876	126.547	-309.423	0	182.876	126.547	-309.423	0	
3517	166.71	144.144	-310.854	0	166.71	144.144	-310.854	0	
3518	149.887	161.172	-311.059	0	149.887	161.172	-311.059	0	
3519	132.471	177.564	-310.036	0	132.471	177.564	-310.036	0	
3520	114.533	193.256	-307.789	0	114.533	193.256	-307.789	0	
3521	96.1435	208.185	-304.328	0	96.1435	208.185	-304.328	0	
3522	77.3741	222.292	-299.666	0	77.3741	222.292	-299.666	0	
3523	58.2994	235.522	-293.821	0	58.2994	235.522	-293.821	0	
3524	38.9946	247.822	-286.816	0	38.9946	247.822	-286.816	0	
3525	19.5358	259.144	-278.68	0	19.5358	259.144	-278.68	0	
3526	4.40141e-009	269.444	-269.444	0	4.40141e-009	269.444	-269.444	0	
3527	-19.5358	278.68	-259.144	0	-19.5358	278.68	-259.144	0	
3528	-38.9946	286.816	-247.822	0	-38.9946	286.816	-247.822	0	
3529	-58.2994	293.821	-235.522	0	-58.2994	293.821	-235.522	0	
3530	-77.3741	299.666	-222.292	0	-77.3741	299.666	-222.292	0	
3531	-96.1435	304.328	-208.185	0	-96.1435	304.328	-208.185	0	
3532	-114.533	307.789	-193.256	0	-114.533	307.789	-193.256	0	
3533	-132.471	310.036	-177.564	0	-132.471	310.036	-177.564	0	
3534	-149.887	311.059	-161.172	0	-149.887	311.059	-161.172	0	
3535	-166.71	310.854	-144.144	0	-166.71	310.854	-144.144	0	
3536	-182.876	309.423	-126.547	0	-182.876	309.423	-126.547	0	
3537	-198.32	306.77	-108.45	0	-198.32	306.77	-108.45	0	
3538	-212.981	302.907	-89.9256	0	-212.981	302.907	-89.9256	0	
3539	-226.802	297.848	-71.0461	0	-226.802	297.848	-71.0461	0	
3540	-239.727	291.614	-51.8863	0	-239.727	291.614	-51.8863	0	
3541	-251.707	284.229	-32.5216	0	-251.707	284.229	-32.5216	0	
3542	-262.693	275.722	-13.0286	0	-262.693	275.722	-13.0286	0	
3543	-272.643	266.127	6.51575	0	-272.643	266.127	6.51575	0	
3544	-281.516	255.482	26.0344	0	-281.516	255.482	26.0344	0	
3545	-289.279	243.828	45.4504	0	-289.279	243.828	45.4504	0	
3546	-295.899	231.212	64.6869	0	-295.899	231.212	64.6869	0	
3547	-301.352	217.684	83.6682	0	-301.352	217.684	83.6682	0	
3548	-305.616	203.297	102.319	0	-305.616	203.297	102.319	0	
3549	-308.674	188.107	120.567	0	-308.674	188.107	120.567	0	
3550	-310.513	172.175	138.338	0	-310.513	172.175	138.338	0	
3551	-311.127	155.563	155.563	0	-311.127	155.563	155.563	0	
3552	-310.513	138.338	172.175	0	-310.513	138.338	172.175	0	
3553	-308.674	120.567	188.107	0	-308.674	120.567	188.107	0	
3554	-305.616	102.319	203.297	0	-305.616	102.319	203.297	0	
3555	-301.352	83.6682	217.684	0	-301.352	83.6682	217.684	0	
3556	-295.899	64.6869	231.212	0	-295.899	64.6869	231.212	0	
3557	-289.279	45.4504	243.828	0	-289.279	45.4504	243.828	0	
3558	-281.516	26.0344	255.482	0	-281.516	26.0344	255.482	0	
3559	-272.643	6.51575	266.127	0	-272.643	6.51575	266.127	0	
3560	-262.693	-13.0286	275.722	0	-262.693	-13.0286	275.722	0	
3561	-251.707	-32.5216	284.229	0	-251.707	-32.5216	284.229	0	
3562	-239.727	-51.8863	291.614	0	-239.727	-51.8863	291.614	0	
3563	-226.802	-71.0461	297.848	0	-226.802	-71.0461	297.848	0	
3564	-212.981	-89.9256	302.907	0	-212.981	-89.9256	302.907	0	
3565	-198.32	-108.45	306.77	0	-198.32	-108.45	306.77	0	
3566	-182.876	-126.547	309.423	0	-182.876	-126.547	309.423	0	
3567	-166.71	-144.144	310.854	0	-166.71	-144.144	310.854	0	
3568	-149.887	-161.172	311.059	0	-149.887	-161.172	311.059	0	
3569	-132.471	-177.564	310.036	0	-132.471	-177.564	310.036	0	
3570	-114.533	-193.256	307.789	0	-114.533	-193.256	307.789	0	
3571	-96.1435	-208.185	304.328	0	-96.1435	-208.185	304.328	0	
3572	-77.3741	-222.292	299.666	0	-77.3741	-222.292	299.666	0	
3573	-58.2994	-235.522	293.821	0	-58.2994	-235.522	293.821	0	
3574	-38.9946	-247.822	286.816	0	-38.9946	-247.822	286.816	0	
3575	-19.5358	-259.144	278.68	0	-19.5358	-259.144	278.68	0	
3576	-4.50203e-009	-269.444	269.444	0	-4.50203e-009	-269.444	269.444	0	
3577	19.5358	-278.68	259.144	0	19.5358	-278.68	259.144	0	
3578	38.9946	-286.816	247.822	0	38.9946	-286.816	247.822	0	
3579	58.2994	-293.821	235.522	0	58.2994	-293.821	235.522	0	
3580	77.3741	-299.666	222.292	0	77.3741	-299.666	222.292	0	
3581	96.1435	-304.328	208.185	0	96.1435	-304.328	208.185	0	
3582	114.533	-307.789	193.256	0	114.533	-307.789	193.256	0	
3583	132.471	-310.036	177.564	0	132.471	-310.036	177.564	0	
3584	149.887	-311.059	161.172	0	149.887	-311.059	161.172	0	
3585	166.71	-310.854	144.144	0	166.71	-310.854	144.144	0	
3586	182.876	-309.423	126.547	0	182.876	-309.423	126.547	0	
3587	198.32	-306.77	108.45	0	198.32	-306.77	108.45	0	
3588	212.981	-302.907	89.9256	0	212.981	-302.907	89.9256	0	
3589	226.802	-297.848	71.0461	0	226.802	-297.848	71.0461	0	
3590	239.727	-291.614	51.8863	0	239.727	-291.614	51.8863	0	
3591	251.707	-284.229	32.5216	0	251.707	-284.229	32.5216	0	
3592	262.693	-275.722	13.0286	0	262.693	-275.722	13.0286	0	
3593	272.643	-266.127	-6.51575	0	272.643	-266.127	-6.51575	0	
3594	281.516	-255.482	-26.0344	0	281.516	-255.482	-26.0344	0	
3595	289.279	-243.828	-45.4504	0	289.279	-243.828	-45.4504	0	
3596	295.899	-231.212	-64.6869	0	295.899	-231.212	-64.6869	0	
3597	301.352	-217.684	-83.6682	0	301.352	-217.684	-83.6682	0	
3598	305.616	-203.297	-102.319	0	305.616	-203.297	-102.319	0	
3599	308.674	-188.107	-120.567	0	308.674	-188.107	-120.567	0	
3600	310.513	-172.175	-138.338	0	310.513	-172.175	-138.338	0	
3601	311.127	-155.563	-155.563	0	311.127	-155.563	-155.563	0	
3602	310.513	-138.338	-172.175	0	310.513	-138.338	-172.175	0	
3603	308.674	-120.567	-188.107	0	308.674	-120.567	-188.107	0	
3604	305.616	-102.319	-203.297	0	305.616	-102.319	-203.297	0	
3605	301.352	-83.6682	-217.684	0	301.352	-83.6682	-217.684	0	
3606	295.899	-64.6869	-231.212	0	295.899	-64.6869	-231.212	0	
3607	289.279	-45.4504	-243.828	0	289.279	-45.4504	-243.828	0	
3608	281.516	-26.0344	-255.482	0	281.516	-26.0344	-255.482	0	
3609	272.643	-6.51575	-266.127	0	272.643	-6.51575	-266.127	0	
3610	262.693	13.0286	-275.722	0	262.693	13.0286	-275.722	0	
3611	251.707	32.5216	-284.229	0	251.707	32.5216	-284.229	0	
3612	239.727	51.8863	-291.614	0	239.727	51.8863	-291.614	0	
3613	226.802	71.0461	-297.848	0	226.802	71.0461	-297.848	0	
3614	212.981	89.9256	-302.907	0	212.981	89.9256	-302.907	0	
3615	198.32	108.45	-306.77	0	198.32	108.45	-306.77	0	
3616	182.876	126.547	-309.423	0	182.876	126.547	-309.423	0	
3617	166.71	144.144	-310.854	0	166.71	144.144	-310.854	0	
3618	149.887	161.172	-311.059	0	149.887	161.172	-311.059	0	
3619	132.471	177.564	-310.036	0	132.471	177.564	-310.036	0	
3620	114.533	193.256	-307.789	0	114.533	193.256	-307.789	0	
3621	96.1435	208.185	-304.328	0	96.1435	208.185	-304.328	0	
3622	77.3741	222.292	-299.666	0	77.3741	222.292	-299.666	0	
3623	58.2994	235.522	-293.821	0	58.2994	235.522	-293.821	0	
3624	38.9946	247.822	-286.816	0	38.9946	247.822	-286.816	0	
3625	19.5358	259.144	-278.68	0	19.5358	259.144	-278.68	0	
3626	4.6115e-009	269.444	-269.444	0	4.6115e-009	269.444	-269.444	0	
3627	-19.5358	278.68	-259.144	0	-19.5358	278.68	-259.144	0	
3628	-38.9946	286.816	-247.822	0	-38.9946	286.816	-247.822	0	
3629	-58.2994	293.821	-235.522	0	-58.2994	293.821	-235.522	0	
3630	-77.3741	299.666	-222.292	0	-77.3741	299.666	-222.292	0	
3631	-96.1435	304.328	-208.185	0	-96.1435	304.328	-208.185	0	
3632	-114.533	307.789	-193.256	0	-114.533	307.789	-193.256	0	
3633	-132.471	310.036	-177.564	0	-132.471	310.036	-177.564	0	
3634	-149.887	311.059	-161.172	0	-149.887	311.059	-161.172	0	
3635	-166.71	310.854	-144.144	0	-166.71	310.854	-144.144	0	
3636	-182.876	309.423	-126.547	0	-182.876	309.423	-126.547	0	
3637	-198.32	306.77	-108.45	0	-198.32	306.77	-108.45	0	
3638	-212.981	302.907	-89.9256	0	-212.981	302.907	-89.9256	0	
3639	-226.802	297.848	-71.0461	0	-226.802	297.848	-71.0461	0	
3640	-239.727	291.614	-51.8863	0	-239.727	291.614	-51.8863	0	
3641	-251.707	284.229	-32.5216	0	-251.707	284.229	-32.5216	0	
3642	-262.693	275.722	-13.0286	0	-262.693	275.722	-13.0286	0	
3643	-272.643	266.127	6.51575	0	-272.643	266.127	6.51575	0	
3644	-281.516	255.482	26.0344	0	-281.516	255.482	26.0344	0	
3645	-289.279	243.828	45.4504	0	-289.279	243.828	45.4504	0	
3646	-295.899	231.212	64.6869	0	-295.899	231.212	64.6869	0	
3647	-301.352	217.684	83.6682	0	-301.352	217.684	83.6682	0	
3648	-305.616	203.297	102.319	0	-305.616	203.297	102.319	0	
3649	-308.674	188.107	120.567	0	-308.674	188.107	120.567	0	
3650	-310.513	172.175	138.338	0	-310.513	172.175	138.338	0	
3651	-311.127	155.563	155.563	0	-311.127	155.563	155.563	0	
3652	-310.513	138.338	172.175	0	-310.513	138.338	172.175	0	
3653	-308.674	120.567	188.107	0	-308.674	120.567	188.107	0	
3654	-305.616	102.319	203.297	0	-305.616	102.319	203.297	0	
3655	-301.352	83.6682	217.684	0	-301.352	83.6682	217.684	0	
3656	-295.899	64.6869	231.212	0	-295.899	64.6869	231.212	0	
